,0
0,0.6721236171256265
1,0.5186890767325046
2,0.7377127084580906
3,0.1499714995978197
4,0.23955160135167014
5,0.6312060209563622
6,0.4209191090444078
7,0.36702784060262333
8,0.5164351920870928
9,0.3617853366247438
10,0.7536612657420976
11,0.2005116085127147
12,0.4615406753058084
13,0.40143568677074465
14,0.6722041079147546
15,0.42489436125612845
16,0.19249406299102953
17,0.8189346984724498
18,0.6284557737129888
19,0.45805987777374807
20,0.8716117701779035
21,0.6867405285907204
22,0.7749651768901216
23,0.5440537451077999
24,0.6670184461276374
25,0.39889095137451325
26,0.4618108007656372
27,0.43789327406356554
28,0.8035970345836453
29,0.348308018931452
30,0.8289117962479449
31,0.38306842851481115
32,0.37079749659673167
33,0.8556300135846961
34,0.9371715781890858
35,0.5988852821938437
36,0.43973944143406696
37,0.6906339126319025
38,0.4953684271316724
39,0.605169438732857
40,0.5666630222127194
41,0.46333868590821964
42,0.47089268206237955
43,0.5880976223636784
44,0.5651112143908009
45,0.5035702609567771
46,0.4166105667032423
47,0.7101849403216999
48,0.8490159829682729
49,0.6991154794674105
50,0.7364277456516086
51,0.7404177171915609
52,0.46907204159646715
53,0.5926136532940772
54,0.6493178606422197
55,0.6781827609894859
56,0.42822846014445004
57,0.771063320125948
58,0.6337140030348892
59,0.3084700932950441
60,0.640625709135141
61,0.6425669721035115
62,0.4060789081690221
63,0.7942078693954666
64,0.8278280641357505
65,0.8143968565220957
66,0.5138388408322133
67,0.43327857077108944
68,0.48951573111727575
69,0.4938966824051465
70,0.8743580814624464
71,0.8010165076922594
72,0.5396698260137845
73,0.4016486339342972
74,0.36283039795035404
75,0.28953380212901336
76,0.36611488591412455
77,0.7170578880000859
78,0.5040634802394082
79,0.567675902005068
80,0.3252521066066182
81,0.09950497795651246
82,0.14593648328937822
83,0.8293373557599736
84,0.831281220152147
85,0.3224413462405706
86,0.655993570045644
87,0.5765532016869058
88,0.42195770695617385
89,0.5637194337172272
90,0.38282171721494446
91,0.6501226918892257
92,0.6599310780984986
93,0.615297391117073
94,0.5055381000079909
95,0.379647362806568
96,0.6000021830270842
97,0.3545058328742216
98,0.7388694309640386
99,0.634856481549427
100,0.5565627846594786
101,0.5118525154549078
102,0.717175460484413
103,0.2326938853670729
104,0.41534187881367546
105,0.5619665065442169
106,0.7092536025093592
107,0.45516191425601876
108,0.8697162329744346
109,0.5507651816450351
110,0.7617045872159943
111,0.6085641451018043
112,0.2539633109050803
113,0.8297910099090495
114,0.6324516503919063
115,0.6335742988068177
116,0.6975073999273442
117,0.669762131766015
118,0.5415835965951189
119,0.6321936573278502
120,0.9198516226238725
121,0.5749742683984989
122,0.9054931262262269
123,0.6010530375528469
124,0.6203200480375989
125,0.5340745940171744
126,0.48738106829236283
127,0.3421393460717885
128,0.6595919553319668
129,0.5253048115238148
130,0.7345150050777814
131,0.3917030811144335
132,0.6228828956078912
133,0.31268973554905993
134,0.5006204760319487
135,0.3640577520586697
136,0.362382031716343
137,0.43155588310066645
138,0.7053122642794657
139,0.4891728270086816
140,0.39638593561834323
141,0.37266632251295334
142,0.5597392852885928
143,0.42523264419338214
144,0.4857563713194657
145,0.6589216658619794
146,0.6079883055848236
147,0.4859430720179024
148,0.15570471534514876
149,0.6867567621676676
150,0.5863470191512872
151,0.5513750700199211
152,0.22656778992517118
153,0.5799293891879888
154,0.6440015699845733
155,0.6737429475491378
156,0.7046551025482141
157,0.5251568461180741
158,0.3692730830487383
159,0.20899301924201535
160,0.7735059717299322
161,0.6962419193246827
162,0.6133134483038933
163,0.4385549505757061
164,0.6439212481317901
165,0.5671481355473043
166,0.4288336814009528
167,0.15797498670788235
168,0.5580045260831792
169,0.2473211602356047
170,0.5852078935116273
171,0.4342514969703313
172,0.6023559301424631
173,0.4769102174810281
174,0.3990094606213123
175,0.46838226604242605
176,0.6085506119197336
177,0.4003131782512853
178,0.5678606978732623
179,0.3484915931353297
180,0.5359698944965782
181,0.8759557053343426
182,0.7098339597646739
183,0.48654451936599113
184,0.1544232348071
185,0.643484676048734
186,0.6164934680515132
187,0.3827619005104073
188,0.6116749869566094
189,0.49001462583466243
190,0.7070293297919005
191,0.7364536736599137
192,0.5986711166879651
193,0.589379869083633
194,0.6765171673851545
195,0.7936386246329292
196,0.6051032951008339
197,0.6687912225622172
198,0.7404147850548364
199,0.6035805365763784
200,0.5481412390034603
201,0.41179269539811303
202,0.6624482018291847
203,0.9556218890048902
204,0.8193136066115356
205,0.3475939811908571
206,0.5693626284813801
207,0.4670627112075457
208,0.5808119621853309
209,0.4086638507242738
210,0.5596513068925226
211,0.6024411905614697
212,0.4225180936404719
213,0.6922413552172026
214,0.8312514078671265
215,0.6670191241620659
216,0.6176713843064232
217,0.7352009086526196
218,0.842254765153852
219,0.7000046467371699
220,0.29229360238793495
221,0.41160523928523496
222,0.6097227658050598
223,0.6264365639784474
224,0.588589444334046
225,0.4758459956969366
226,0.7689327071707269
227,0.5684410912239425
228,0.5425687961203653
229,0.5789407917780837
230,0.5534498511679019
231,0.5034909421943855
232,0.6260173623778139
233,0.3679904129825468
234,0.6817704108093279
235,0.3380804004283898
236,0.21352187006826925
237,0.5252921506633688
238,0.4918684960253207
239,0.39986901672968694
240,0.5378381609799814
241,0.2881303880268683
242,0.562123161003517
243,0.6965751144636316
244,0.5988249589985603
245,0.8138969125302893
246,0.4930696114134003
247,0.6826551715293188
248,0.6277471203396792
249,0.40350262433793427
250,0.9565416727989569
251,0.5993985566253588
252,0.62167505701752
253,0.47254666508233983
254,0.7579063561988721
255,0.6873982170424741
256,0.14643378811829388
257,0.7693503066927518
258,0.573468326534434
259,0.6189296562821774
260,0.6251744929903377
261,0.6921840143777639
262,0.42719524896542543
263,0.6065687118619676
264,0.3995851902068807
265,0.803789888866965
266,0.07835228901162344
267,0.8363678133399348
268,0.4702425481273243
269,0.5905227325326081
270,0.42882051079576267
271,0.6447438622159557
272,0.3019788617033227
273,0.5419805597983898
274,0.7045417718327522
275,0.5081584596386616
276,0.4421214336081852
277,0.5194059470913543
278,0.6282120739858033
279,0.5772027304721564
