,0
0,0.9883357258643026
1,0.9071526459572714
2,0.9439320732105522
3,0.9860904228058756
4,0.9034389955598086
5,0.9749752440989168
6,0.9631804589342393
7,0.8615343622061197
8,0.9622827482061449
9,0.9808952261981868
10,0.9412629168884068
11,0.9436350576352704
12,0.9636077169582615
13,0.99868973536325
14,0.9525443064558543
15,0.9114155325272278
16,0.9424246011120706
17,0.9952612789471202
18,0.773025463708097
19,0.8779272664828983
20,0.9372691701986421
21,0.9535593587201813
22,0.9870242388775913
23,0.9998376253693683
24,0.992973033014572
25,0.958031030724035
26,0.9647895633586401
27,0.8988631586957143
28,0.9975762204972097
29,0.9982294221970827
30,0.9345452229918437
31,0.979973007420606
32,0.9905305263745723
33,0.9728173934005563
34,0.952481014012164
35,0.9888670394835997
36,0.9831649235437149
37,0.9135183630180372
38,0.9998997000559898
39,0.9999949641030635
40,0.9642445698923912
41,0.9326691015885513
42,0.9632537933729777
43,0.849762766363156
44,0.8679081929060815
45,0.9886693430773665
46,0.9065615260274527
47,0.8484344391936863
48,0.8947076778509628
49,0.9999419483011555
50,0.7474763455111515
51,0.8159295607285265
52,0.9561210704270622
53,0.917835986946896
54,0.9999274249021805
55,0.9033682217678722
56,0.9998938867643178
57,0.9744558446944273
58,0.9013542685248075
59,0.846890528422562
60,0.9739405418663554
61,0.8836126804909302
62,0.989632268253824
63,0.9290335329534858
64,0.9810012340178303
65,0.9946294816705684
66,0.8245941167734723
67,0.9995765658200588
68,0.9971192006884639
69,0.9566101724334776
70,0.99124359249109
71,0.9733382557007318
72,0.9656380574149103
73,0.9957217353012262
74,0.7406590627023253
75,0.9089411512624833
76,0.921621259630313
77,0.8716918394189025
78,0.8248942320165168
79,0.9969723396772788
80,0.9042304764614135
81,0.922904695964969
82,0.9674447198374643
83,0.9893005187877878
84,0.9242113819183169
85,0.9539121355095319
86,0.9610794274060338
87,0.9651872470435828
88,0.97694371916196
89,0.9163915787996701
90,0.9922396729704799
91,0.8613649361240634
92,0.9395019934656087
93,0.8678616604908281
94,0.9792825865294684
95,0.7927282579090242
96,0.8597455210229448
97,0.990238386014754
98,0.8162164294765477
99,0.815472792697372
100,0.994565301023601
101,0.9972638542736968
102,0.42774612289631403
103,0.8155515966829809
104,0.7440360741253738
105,0.9315168325939335
106,0.9249081125129939
107,0.9801979292758762
108,0.9995894382910364
109,0.9823865862052111
110,0.9349577633258775
111,0.9142875988047994
112,0.3806602601649097
113,0.8054293509223784
114,0.756104274320533
115,0.6343428773472046
116,0.9990929116333688
117,0.8901426062103132
118,0.9326421512158328
119,0.659430161412779
120,0.9657209986156474
121,0.9721059499878469
122,0.9983389312704598
123,0.8597842518451665
124,0.9996752161926096
125,0.9681038625875696
126,0.9688160373713403
127,0.9968011632346703
128,0.958699078019065
129,0.9999921908836383
130,0.9045015026895982
131,0.9939510862120087
132,0.945547229946753
133,0.57399670478931
134,0.9938682195290901
135,0.9957926643674437
136,0.7539573193646871
137,0.9189226284055226
138,0.6789942885754483
139,0.9949221995258086
140,0.6977083075589572
141,0.958316415512613
142,0.9323786166595479
143,0.28159836906281466
144,0.9994041227327467
145,0.635484906361279
146,0.8293666371829013
147,0.9772795155991346
148,0.9582860816968458
149,0.923177524169883
150,0.9544890529961564
151,0.9433222909768667
152,0.9373287137108598
153,0.8713570175318853
154,0.8401257082340647
155,0.5520422534117377
156,0.9963367373270219
157,0.9428908785912403
158,0.9748203526295348
159,0.9820318469263632
160,0.8566255898629305
161,0.9723289340138559
162,0.9996119952196332
163,0.8297294868310693
164,0.9619433192534381
165,0.9479115920778157
166,0.9919309047031043
167,0.9999966811259476
168,0.9999710600813589
169,0.9011070972202984
170,0.9338308884820471
171,0.6269304841844746
172,0.905187277204012
173,0.9785274572646685
174,0.8477678616473728
175,0.9176018095875904
176,0.8610253219970346
177,0.8978127054915503
178,0.8823906228266338
179,0.8906392951995199
180,0.9383381384427021
181,0.9361656425535133
182,0.9159246602709765
183,0.8970714697340167
184,0.9265964400216765
185,0.967715807240705
186,0.970482782714622
187,0.9873572812336898
188,0.8969306293188573
189,0.9446478402545354
190,0.8126003649281744
191,0.9253334508132572
192,0.9467787790582295
193,0.993880761109243
194,0.8448476267377507
195,0.9379468145683011
196,0.9599818438834622
197,0.9199910296916944
198,0.7420713285590291
199,0.9999999995015498
200,0.7213452474712747
201,0.9792693529745269
202,0.6481145333278835
203,0.8987254584817529
204,0.9947322840551951
205,0.9508595501614171
206,0.9120639425474312
207,0.9734379380595376
208,0.9179123102727468
209,0.6578408441373218
210,0.9446699426811437
211,0.9747506208457197
212,0.9937637027598529
213,0.8380594282778033
214,0.9937736099381633
215,0.99393355491873
216,0.8663245242243159
217,0.9999991487904768
218,0.9306010388167315
219,0.8579036670732569
220,0.8723361417496948
221,0.9865983680387286
222,0.9722443837936621
223,0.998120719026841
224,0.9784370935600011
225,0.8683393441908975
226,0.9974154476323474
227,0.9870794960805392
228,0.8023079688643151
229,0.9971975335434308
230,0.9999996100395722
231,0.8335262959479212
232,0.9933182167370834
233,0.9975261510913399
234,0.9017841977586462
235,0.9999880563124344
236,0.9472568639666746
237,0.9383388329695544
238,0.9333321929048556
239,0.7770392963500045
240,0.9930409086186401
241,0.8782449604155438
242,0.9999136322353012
243,0.7087388395943055
244,0.8289729392298455
245,0.9436581501947117
246,0.9000285283093467
247,0.993300223317292
