,0
0,0.013439494367232699
1,0.01152554872741701
2,0.15361631373777318
3,0.11702223364777574
4,0.0031207381200246886
5,0.006063641260131036
6,0.33179034212588676
7,0.05979384265051231
8,0.0010330671001498486
9,0.18804163916182037
10,0.03572444504647767
11,0.31710469010131864
12,0.13463564838016218
13,0.03807997695429891
14,0.022835272061351757
15,0.0044175497485350705
16,0.04435325589677308
17,0.008135256056913035
18,0.076543945568446
19,0.10118453830309979
20,0.11000325801931246
21,0.0042394784591712744
22,0.1783531705478096
23,0.0003666149530907129
24,0.47969720381572417
25,0.05697817766004265
26,0.4558920577915994
27,0.012801955868785497
28,0.013860983812032157
29,0.024575336747085872
30,0.013306073911002088
31,0.13951661222570136
32,0.15023874499216452
33,0.004199670261781513
34,0.26706128280722674
35,0.24488651685931015
36,0.29710070819199996
37,0.3588785097691782
38,0.0334506437553693
39,0.13985036256058883
40,0.000373010182265513
41,0.06261219952931618
42,0.004416109477176306
43,0.9051694818983755
44,0.3167795254482409
45,0.027348482295928414
46,5.8354652189650425e-06
47,2.5853079155626468e-06
48,0.6741444745887694
49,0.039521126850922794
50,0.18327626201545114
51,0.16210616321461477
52,0.26199375873564484
53,0.17127519323828902
54,0.16286293322865733
55,0.07754145659570714
56,0.27878779540914994
57,0.00026923038405260734
58,0.040746550011915586
59,0.2810639589529835
60,0.2765282064049322
61,0.06419956289823812
62,0.029305870822851764
63,0.00017212814369789908
64,6.514064495771176e-08
65,0.020775715646373035
66,0.038466047548569846
67,0.26944220647259204
68,0.024552287856480098
69,0.1402856499844219
70,0.0880771162684629
71,0.029829256899188483
72,0.04257464790952077
73,0.3689642677255229
74,0.0026477238795194072
75,0.061318056489927324
76,0.03276156270988352
77,0.00040235876741199453
78,0.03417316780759374
79,0.14261982437975593
80,0.018464454550766927
81,0.049359450107095665
82,0.01961683119923486
83,0.04882948299075075
84,0.07379029865764257
85,0.2304300179900521
86,0.07454250851036132
87,0.31094241382845467
88,0.4922786628517684
89,0.29221636514215843
90,0.07336594791993566
91,0.06947077891561568
92,0.003990041302612146
93,0.07482723827320861
94,0.008435681365889706
95,0.06002004631891784
96,0.04829713691711705
97,0.039696307110909636
98,0.018468714259649882
99,0.1457847679543992
100,0.00037306822747279955
101,0.00027493713256819665
102,0.07741182076266075
103,0.19129975806693175
104,0.01608457070894139
105,0.045441270563490274
106,0.32028952309726527
107,0.024943047627737074
108,0.2539668760789177
109,0.17640219802988874
110,0.0790160522050319
111,0.13712180830240978
112,0.35278954670947366
113,0.032762246210355776
114,0.17059210982686202
115,0.21584787639817404
116,0.16566918984380502
117,0.04234230822686216
118,0.02328372293371772
119,0.005157807199481815
120,0.012685697171128635
121,0.10062910985045787
122,0.12560469792999926
123,0.06326406065207346
124,0.04457107846072575
125,0.11796635108393876
126,0.25832651540724194
127,0.174680302539748
128,0.01570476470915874
129,0.007524674764338927
130,0.08234740135457531
131,0.26252091532234345
132,0.047232193519968935
133,0.001145672895633696
134,0.10155620882923025
135,0.028761438031816033
136,0.05318044090272083
137,0.04537070433064303
138,0.06259431773904628
139,0.1659736484509925
140,0.01691103384262683
141,0.05831288576752266
142,0.005368978108745166
143,0.06590389204423726
144,0.18605344087232614
145,0.03233645899108798
146,7.008601600978482e-07
147,0.2826983009033995
148,0.02179482444691894
149,0.06968609606548551
150,0.24772202881475464
151,0.08534499626418147
152,0.05124486935938827
153,0.00023826333516933958
154,0.022484904605741794
155,0.021321041766447106
156,0.2659765920690156
157,0.06911780825767083
158,0.3565451926293767
159,0.32338891337774833
160,0.3896133276965049
161,0.05108988412256662
162,0.0752678714316813
163,0.001835565307110772
164,0.1667377897909904
165,0.07227313064915639
166,0.026936004126854315
167,0.0003904836776021864
168,0.05378478898248756
169,0.21907278831181706
170,0.11565530648883154
171,0.11844084656296507
172,0.0006703555341700059
173,0.4019583277921848
174,0.15577610533047176
175,0.057639039925550556
176,0.06560214054759698
177,0.17630216306273547
178,0.094488088314698
179,0.0045191862486823045
180,0.07880193594820775
181,0.039942651941825696
182,0.22055382590350406
183,0.028639020995736505
184,0.1430855803144559
185,0.16864941235894662
186,0.04591129815053684
187,0.011036930112756308
188,0.5203446115294522
189,0.01146058568153245
190,0.6262701936712916
191,0.5042505352148098
192,0.5722877084205636
193,0.30284907213297607
194,0.050778221742026355
195,0.0919342730570829
196,0.1866182595239305
197,0.18937849262812298
198,0.4162158477860117
199,0.07165984170344807
200,0.05514978860687979
201,0.034294609368229624
202,0.057721110887976525
203,0.13553212274756576
204,0.05077741651713582
205,0.12949926787313415
206,0.14494633684418995
207,0.0303048025184263
208,0.11112243267799295
209,0.013827702171102817
210,0.19425427323946504
211,0.028902464900465764
212,0.05969726671404185
213,0.11828658191341013
214,0.0009103255088332867
215,1.5145172626666295e-05
216,0.0705076177213424
217,0.16923810589448027
218,0.19270459888048036
219,0.0668555752564799
220,0.04011702167393981
221,0.22638054289666507
222,0.08952895699432423
223,0.21476839779015386
224,0.06303692702568078
225,0.14629138618321263
226,0.20537044808666516
227,0.029113710905450577
228,0.08921435205154406
229,0.018569896769858395
230,0.05726713073352634
231,0.023933670997887506
232,0.08905511153687033
233,0.03932944057037896
234,0.08466431128834014
235,0.05707671130019764
236,0.06613169689004288
237,0.09267445929910974
238,0.07700342578780153
239,0.016054962719921923
240,0.22535959160447053
241,0.30382701542396495
242,0.29858248401960874
243,0.03194964419833713
244,0.03045625666829512
245,0.007335270716459071
246,0.021021687432177614
247,0.03396625448334669
248,0.19044293333379425
249,0.10882723547957944
250,1.8256220094882833e-05
251,0.09086976002642136
252,0.13266977268780206
253,0.13520212641828902
254,0.3279265111100897
255,0.0007197778864813726
256,0.0020337625701410504
257,3.439241600096586e-06
258,0.06555030479775499
259,0.023325222319343454
260,0.09746633000398477
261,0.01448364388334403
262,0.005990402638468273
263,0.030678583268395995
264,0.07719667631312503
265,2.2976390612271076e-05
266,0.14863260373483672
267,0.00010256301321401369
268,0.019601072919553496
269,0.09227121767910433
270,0.02896157600751865
271,0.0869166430494655
272,0.06274989092525318
273,0.008002428099783337
274,0.055209174400044546
275,0.18331682067830724
276,0.2586826276503065
277,0.0181006973136828
278,0.6391645012591571
279,0.05408079781073195
280,0.15451297776028997
281,0.00028927080436451786
282,0.07838836815900327
283,0.0007901297163703536
284,0.3413951652188141
285,0.009828581305814266
286,0.09636548707751558
287,0.17393922749522822
288,0.369372555251172
289,0.28949870813163375
290,0.007639767174206612
291,0.04548284689762992
292,0.15984260713936457
293,0.0010807216031709689
294,0.0020124239228085077
295,0.05454950835911713
296,0.002989142632696214
297,0.013204504502535002
298,8.167657920755087e-05
299,0.16237325847520895
300,0.04609191980238232
301,0.06687829959807888
302,0.25390065422118585
303,0.12786414153835043
304,0.01977933652140635
305,0.00015888384146960698
306,0.1009544477999232
307,0.002475678121103118
308,0.14574972565577715
309,0.22230573244687268
310,0.05755013128695546
311,0.4691642279015222
312,0.14592119413963575
313,0.07576742124059203
314,0.09351889466486378
315,0.04491189887870645
316,0.1117165038565932
317,0.15809444402407266
318,0.10857328886333313
319,0.007376604886107004
320,0.21545635460839765
321,0.09432790154503602
322,0.052372381523251875
323,0.09806931663396613
324,0.07297725233515623
325,0.05014776440810149
326,0.06474521547797493
327,0.08962421461259112
328,0.10032215181278843
329,0.0342021790050198
330,0.2524852498066062
331,0.05896715934775864
332,2.069707327278901e-05
333,0.20628394042779669
334,0.12487564626071876
335,0.0024376251510643872
336,0.32495946931618686
337,0.47813638394096686
338,0.2849127685373721
339,0.0011341468178783956
340,0.10825074679177445
341,0.025991397150163305
342,0.2268876020757751
343,0.00809462173335784
344,0.09731555792093668
345,0.6220283999217722
346,0.03898016031343488
347,0.012627601766462979
348,0.03182914171201686
349,0.08796045838141679
350,0.029149579302208583
351,0.4027765840048683
352,0.012827499644667204
353,0.03831644741790034
354,0.0010446700801429534
355,0.09704515884702355
356,0.6470116725661029
357,0.2664234891086656
358,0.1814147714368908
359,0.11600274675551175
360,0.023060252867084942
361,0.3674328592821591
362,0.02506564706277364
363,0.012792754665122356
364,0.0009285415901420718
365,0.024626820297246284
366,0.373636341291887
367,0.006654798939318316
368,0.0552302075774833
369,0.05263206619343963
370,0.04199581677419186
371,0.18065346053580933
372,0.07020379781276208
373,0.03395895819125339
374,0.003143562742122493
375,0.12176201623810179
376,0.01699891404795148
377,0.19315773589054944
378,0.26883522886644207
379,0.18744820708898696
380,0.05607912906236107
381,0.046297581763159755
382,0.04722877432499431
383,0.051566329336283745
384,0.07139624766892831
385,0.0011891356830214521
386,0.1830603413214375
387,0.1387349628507082
388,0.047839736779138914
389,0.038282961970789474
390,0.12459940561154219
391,0.0016815482394217551
392,0.0061768318824885465
393,0.045974519195953946
394,0.009307248249211766
395,3.265422580218139e-05
396,0.09038114991127645
397,0.19683554848533233
398,0.03256900303100394
399,0.2710451649078547
400,0.015296554400655518
401,0.0456748674019071
402,0.5048702901890194
403,0.02830730734268617
404,0.08230675148942096
405,0.19646561283314096
406,0.11186982087390941
407,0.5184095236920355
408,0.31930953447292626
409,0.08838478810954495
410,0.11672409598209038
411,0.059327872450495915
412,0.050777389651341785
413,0.024186011593580463
414,0.46418303326496774
415,0.00015007758789869238
416,0.7391812090475165
417,0.9522627019168561
418,0.015742476233306442
419,0.3273747582681361
420,0.18285927134163518
421,0.6938379485795397
422,0.157855894252258
423,0.7411257281294262
424,0.045026469029815455
425,0.09555971269542399
426,0.05892062105095759
427,0.17045459559915696
428,0.002961597467011709
429,0.05411456069964251
430,0.07414155182782388
431,0.07193162724380829
432,0.05342861848756016
433,0.0067438826114620265
434,0.07370374279906647
435,0.07739503753676194
436,0.010642272527625713
437,0.6368751349629849
438,0.22262393697795899
439,0.06340159895713159
440,0.14181761118229563
441,0.07017186793414734
442,0.010678134220803341
443,0.04207348880028876
444,0.024655398940052142
445,0.02293022965198677
446,0.0338847522028128
447,0.016955360138717502
448,0.14103418562523376
449,0.18653406999452374
450,0.08948733997814884
451,0.05682565158852269
452,0.1009280996465076
453,0.0001835543736438033
454,0.2967349142497493
455,0.2215154912394312
456,0.06799166832131402
457,0.12948403857305485
458,6.474759100375731e-05
459,0.07158044648213797
460,0.10582066345603522
461,0.003948455754533917
462,0.011845471167873179
463,0.11754388157360389
464,0.015999143973528026
465,3.3592577378057447e-05
466,0.2231265936656557
467,0.23298389298710037
468,0.2131427589551135
469,0.16215728759439083
470,0.1581697331925943
471,0.020402817077042824
472,0.0012578284353491854
473,0.06407678203585776
474,3.892049358152962e-06
